ATB | Shares | ASIAN DEVELOPMENT BANK | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523048 | 2018-12-24 04:05:47.523048
AM3 | Shares | ASIAN MINERAL RESOURCES LIMITED | Class Pend | AUD | None | None | 2018-12-24 04:05:47.523061 | 2018-12-24 04:05:47.523061
APZ | Shares | ASPEN GROUP | Real Estate | AUD | None | None | 2018-12-24 04:05:47.523073 | 2018-12-24 04:05:47.523073
ASP | Shares | ASPERMONT LIMITED. | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.523089 | 2018-12-24 04:05:47.523089
AKM | Shares | ASPIRE MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523102 | 2018-12-24 04:05:47.523102
AO1 | Shares | ASSETOWL LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.523115 | 2018-12-24 04:05:47.523115
AIR | Shares | ASTIVITA LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.523128 | 2018-12-24 04:05:47.523128
ARO | Shares | ASTRO RESOURCES NL | Materials | AUD | None | None | 2018-12-24 04:05:47.523141 | 2018-12-24 04:05:47.523141
ATR | Shares | ASTRON CORPORATION LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523154 | 2018-12-24 04:05:47.523154
ASX | Shares | ASX LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.523167 | 2018-12-24 04:05:47.523167
ATA | Shares | ATC ALLOYS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.523180 | 2018-12-24 04:05:47.523180
AHN | Shares | ATHENA RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523197 | 2018-12-24 04:05:47.523197
ALX | Shares | ATLAS ARTERIA | Transportation | AUD | None | None | 2018-12-24 04:05:47.523210 | 2018-12-24 04:05:47.523210
ATP | Shares | ATLAS PEARLS LTD | Consumer Durables & Apparel | AUD | None | None | 2018-12-24 04:05:47.523223 | 2018-12-24 04:05:47.523223
AMS | Shares | ATOMOS LIMITED | Consumer Durables & Apparel | AUD | None | None | 2018-12-24 04:05:47.523236 | 2018-12-24 04:05:47.523236
ATU | Shares | ATRUM COAL LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523249 | 2018-12-24 04:05:47.523249
AUB | Shares | AUB GROUP LIMITED | Insurance | AUD | None | None | 2018-12-24 04:05:47.523262 | 2018-12-24 04:05:47.523262
AIA | Shares | AUCKLAND INTERNATIONAL AIRPORT LIMITED | Transportation | AUD | None | None | 2018-12-24 04:05:47.523275 | 2018-12-24 04:05:47.523275
AVC | Shares | AUCTUS ALTERNATIVE INVESTMENTS LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.523289 | 2018-12-24 04:05:47.523289
ACP | Shares | AUDALIA RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523302 | 2018-12-24 04:05:47.523302
AD8 | Shares | AUDINATE GROUP LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.523315 | 2018-12-24 04:05:47.523315
AKP | Shares | AUDIO PIXELS HOLDINGS LIMITED | Consumer Durables & Apparel | AUD | None | None | 2018-12-24 04:05:47.523330 | 2018-12-24 04:05:47.523330
AKN | Shares | AUKING MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523342 | 2018-12-24 04:05:47.523342
AU8 | Shares | AUMAKE INTERNATIONAL LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.523355 | 2018-12-24 04:05:47.523355
AEE | Shares | AURA ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.523368 | 2018-12-24 04:05:47.523368
AMI | Shares | AURELIA METALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523381 | 2018-12-24 04:05:47.523381
AUR | Shares | AURIS MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523394 | 2018-12-24 04:05:47.523394
AZJ | Shares | AURIZON HOLDINGS LIMITED | Transportation | AUD | None | None | 2018-12-24 04:05:47.523407 | 2018-12-24 04:05:47.523407
AOU | Shares | AUROCH MINERALS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.523420 | 2018-12-24 04:05:47.523420
ABW | Shares | AURORA ABSOLUTE RETURN FUND | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523433 | 2018-12-24 04:05:47.523433
AIB | Shares | AURORA GLOBAL INCOME TRUST | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.523446 | 2018-12-24 04:05:47.523446
A3D | Shares | AURORA LABS LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.523459 | 2018-12-24 04:05:47.523459
ARM | Shares | AURORA MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523472 | 2018-12-24 04:05:47.523472
AUP | Shares | AURORA PROPERTY BUY-WRITE INCOME TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523485 | 2018-12-24 04:05:47.523485
AQJ | Shares | AUS ASIA MINERALS LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.523498 | 2018-12-24 04:05:47.523498
ANW | Shares | AUS TIN MINING LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.523511 | 2018-12-24 04:05:47.523511
AC8 | Shares | AUSCANN GROUP HOLDINGS LTD | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.523528 | 2018-12-24 04:05:47.523528
ASL | Shares | AUSDRILL LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523541 | 2018-12-24 04:05:47.523541
AUC | Shares | AUSGOLD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523557 | 2018-12-24 04:05:47.523557
AMG | Shares | AUSMEX MINING GROUP LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523570 | 2018-12-24 04:05:47.523570
AOA | Shares | AUSMON RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523583 | 2018-12-24 04:05:47.523583
ANV | Shares | AUSNET SERVICES HOLDINGS PTY LTD | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523596 | 2018-12-24 04:05:47.523596
AST | Shares | AUSNET SERVICES LIMITED | Utilities | AUD | None | None | 2018-12-24 04:05:47.523609 | 2018-12-24 04:05:47.523609
AQD | Shares | AUSQUEST LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523622 | 2018-12-24 04:05:47.523622
ASB | Shares | AUSTAL LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.523635 | 2018-12-24 04:05:47.523635
AUL | Shares | AUSTAR GOLD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523648 | 2018-12-24 04:05:47.523648
AUH | Shares | AUSTCHINA HOLDINGS LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.523664 | 2018-12-24 04:05:47.523664
AOK | Shares | AUSTEX OIL LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.523677 | 2018-12-24 04:05:47.523677
ANG | Shares | AUSTIN ENGINEERING LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.523690 | 2018-12-24 04:05:47.523690
APG | Shares | AUSTPAC RESOURCES NL | Materials | AUD | None | None | 2018-12-24 04:05:47.523702 | 2018-12-24 04:05:47.523702
AGD | Shares | AUSTRAL GOLD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523715 | 2018-12-24 04:05:47.523715
ANZ | Shares | AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED | Banks | AUD | None | None | 2018-12-24 04:05:47.523729 | 2018-12-24 04:05:47.523729
AYM | Shares | AUSTRALIA UNITED MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523742 | 2018-12-24 04:05:47.523742
AAC | Shares | AUSTRALIAN AGRICULTURAL COMPANY LIMITED. | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.523756 | 2018-12-24 04:05:47.523756
AAP | Shares | AUSTRALIAN AGRICULTURAL PROJECTS LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.523770 | 2018-12-24 04:05:47.523770
ABX | Shares | AUSTRALIAN BAUXITE LIMITED. | Materials | AUD | None | None | 2018-12-24 04:05:47.523783 | 2018-12-24 04:05:47.523783
XCL | Shares | AUSTRALIAN COMMONWEALTH GOVERNMENT LOANS | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523796 | 2018-12-24 04:05:47.523796
AHF | Shares | AUSTRALIAN DAIRY NUTRITIONALS GROUP | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.523810 | 2018-12-24 04:05:47.523810
AYF | Shares | AUSTRALIAN ENHANCED INCOME FUND | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523826 | 2018-12-24 04:05:47.523826
AEF | Shares | AUSTRALIAN ETHICAL INVESTMENT LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.523840 | 2018-12-24 04:05:47.523840
AFG | Shares | AUSTRALIAN FINANCE GROUP LTD | Banks | AUD | None | None | 2018-12-24 04:05:47.523853 | 2018-12-24 04:05:47.523853
AFI | Shares | AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523867 | 2018-12-24 04:05:47.523867
AGM | Shares | AUSTRALIAN GOVERNANCE & ETHICAL INDEX FUND | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523880 | 2018-12-24 04:05:47.523880
ALF | Shares | AUSTRALIAN LEADERS FUND LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.523893 | 2018-12-24 04:05:47.523893
AYK | Shares | AUSTRALIAN MASTERS YIELD FUND NO 4 LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523907 | 2018-12-24 04:05:47.523907
AYZ | Shares | AUSTRALIAN MASTERS YIELD FUND NO 5 LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.523923 | 2018-12-24 04:05:47.523923
AUZ | Shares | AUSTRALIAN MINES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523936 | 2018-12-24 04:05:47.523936
AQC | Shares | AUSTRALIAN PACIFIC COAL LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523949 | 2018-12-24 04:05:47.523949
API | Shares | AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.523963 | 2018-12-24 04:05:47.523963
APC | Shares | AUSTRALIAN POTASH LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.523980 | 2018-12-24 04:05:47.523980
ARC | Shares | AUSTRALIAN RURAL CAPITAL LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.523993 | 2018-12-24 04:05:47.523993
AUI | Shares | AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.524007 | 2018-12-24 04:05:47.524007
AYU | Shares | AUSTRALIAN UNITY LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.524020 | 2018-12-24 04:05:47.524020
AOF | Shares | AUSTRALIAN UNITY OFFICE FUND | Real Estate | AUD | None | None | 2018-12-24 04:05:47.524033 | 2018-12-24 04:05:47.524033
AVL | Shares | AUSTRALIAN VANADIUM LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524046 | 2018-12-24 04:05:47.524046
AVG | Shares | AUSTRALIAN VINTAGE LTD | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.524059 | 2018-12-24 04:05:47.524059
AWY | Shares | AUSTRALIAN WHISKY HOLDINGS LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.524073 | 2018-12-24 04:05:47.524073
ATS | Shares | AUSTRALIS OIL & GAS LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.524086 | 2018-12-24 04:05:47.524086
ANS | Shares | AUSTSINO RESOURCES GROUP LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524099 | 2018-12-24 04:05:47.524099
ABA | Shares | AUSWIDE BANK LTD | Banks | AUD | None | None | 2018-12-24 04:05:47.524111 | 2018-12-24 04:05:47.524111
AUT | Shares | AUTECO MINERALS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.524124 | 2018-12-24 04:05:47.524124
AIY | Shares | AUTHORISED INVESTMENT FUND LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.524137 | 2018-12-24 04:05:47.524137
AHG | Shares | AUTOMOTIVE HOLDINGS GROUP LIMITED. | Retailing | AUD | None | None | 2018-12-24 04:05:47.524151 | 2018-12-24 04:05:47.524151
ASG | Shares | AUTOSPORTS GROUP LIMITED. | Retailing | AUD | None | None | 2018-12-24 04:05:47.524163 | 2018-12-24 04:05:47.524163
AVA | Shares | AVA RISK GROUP LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.524177 | 2018-12-24 04:05:47.524177
AEV | Shares | AVENIRA LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524190 | 2018-12-24 04:05:47.524190
AVN | Shares | AVENTUS GROUP | Real Estate | AUD | None | None | 2018-12-24 04:05:47.524202 | 2018-12-24 04:05:47.524202
AOG | Shares | AVEO GROUP | Real Estate | AUD | None | None | 2018-12-24 04:05:47.524215 | 2018-12-24 04:05:47.524215
AVW | Shares | AVIRA RESOURCES LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.524228 | 2018-12-24 04:05:47.524228
AVH | Shares | AVITA MEDICAL LTD | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.524242 | 2018-12-24 04:05:47.524242
AVJ | Shares | AVJENNINGS LIMITED | Real Estate | AUD | None | None | 2018-12-24 04:05:47.524255 | 2018-12-24 04:05:47.524255
AVZ | Shares | AVZ MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524268 | 2018-12-24 04:05:47.524268
AVQ | Shares | AXIOM MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524281 | 2018-12-24 04:05:47.524281
AXI | Shares | AXIOM PROPERTIES LIMITED | Real Estate | AUD | None | None | 2018-12-24 04:05:47.524294 | 2018-12-24 04:05:47.524294
AXS | Shares | AXS GROUP LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.524307 | 2018-12-24 04:05:47.524307
AXL | Shares | AXSESSTODAY LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.524320 | 2018-12-24 04:05:47.524320
AYG | Shares | AXXIS TECHNOLOGY GROUP LTD | Software & Services | AUD | None | None | 2018-12-24 04:05:47.524333 | 2018-12-24 04:05:47.524333
AZM | Shares | AZUMAH RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524349 | 2018-12-24 04:05:47.524349
AZV | Shares | AZURE HEALTHCARE LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.524363 | 2018-12-24 04:05:47.524363
AZS | Shares | AZURE MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524377 | 2018-12-24 04:05:47.524377
BBN | Shares | BABY BUNTING GROUP LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.524389 | 2018-12-24 04:05:47.524389
BPP | Shares | BABYLON PUMP & POWER LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.524403 | 2018-12-24 04:05:47.524403
BTI | Shares | BAILADOR TECHNOLOGY INVESTMENTS LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.524420 | 2018-12-24 04:05:47.524420
BOQ | Shares | BANK OF QUEENSLAND LIMITED. | Banks | AUD | None | None | 2018-12-24 04:05:47.524433 | 2018-12-24 04:05:47.524433
BMN | Shares | BANNERMAN RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.524446 | 2018-12-24 04:05:47.524446
BAP | Shares | BAPCOR LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.524459 | 2018-12-24 04:05:47.524459
BD1 | Shares | BARD1 LIFE SCIENCES LIMITED | Class Pend | AUD | None | None | 2018-12-24 04:05:47.524472 | 2018-12-24 04:05:47.524472
BDC | Shares | BARDOC GOLD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524485 | 2018-12-24 04:05:47.524485
BAR | Shares | BARRA RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524498 | 2018-12-24 04:05:47.524498
BST | Shares | BARRACK ST INVESTMENTS LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.524511 | 2018-12-24 04:05:47.524511
BSE | Shares | BASE RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524524 | 2018-12-24 04:05:47.524524
BSM | Shares | BASS METALS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.524537 | 2018-12-24 04:05:47.524537
BAS | Shares | BASS OIL LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.524550 | 2018-12-24 04:05:47.524550
BSR | Shares | BASSARI RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524563 | 2018-12-24 04:05:47.524563
BRL | Shares | BATHURST RESOURCES LIMITED. | Materials | AUD | None | None | 2018-12-24 04:05:47.524576 | 2018-12-24 04:05:47.524576
BAT | Shares | BATTERY MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524589 | 2018-12-24 04:05:47.524589
BMH | Shares | BAUMART HOLDINGS LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.524602 | 2018-12-24 04:05:47.524602
BAU | Shares | BAUXITE RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524615 | 2018-12-24 04:05:47.524615
BBX | Shares | BBX MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524627 | 2018-12-24 04:05:47.524627
BCI | Shares | BCI MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524640 | 2018-12-24 04:05:47.524640
BPT | Shares | BEACH ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.524653 | 2018-12-24 04:05:47.524653
BLX | Shares | BEACON LIGHTING GROUP LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.524666 | 2018-12-24 04:05:47.524666
BCN | Shares | BEACON MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524679 | 2018-12-24 04:05:47.524679
BDR | Shares | BEADELL RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524695 | 2018-12-24 04:05:47.524695
BCC | Shares | BEAM COMMUNICATIONS HOLDINGS LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.524709 | 2018-12-24 04:05:47.524709
BGA | Shares | BEGA CHEESE LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.524723 | 2018-12-24 04:05:47.524723
BFG | Shares | BELL FINANCIAL GROUP LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.524736 | 2018-12-24 04:05:47.524736
BAL | Shares | BELLAMY'S AUSTRALIA LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.524749 | 2018-12-24 04:05:47.524749
BGL | Shares | BELLEVUE GOLD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524762 | 2018-12-24 04:05:47.524762
BEN | Shares | BENDIGO AND ADELAIDE BANK LIMITED | Banks | AUD | None | None | 2018-12-24 04:05:47.524776 | 2018-12-24 04:05:47.524776
BLT | Shares | BENITEC BIOPHARMA LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.524790 | 2018-12-24 04:05:47.524790
BHD | Shares | BENJAMIN HORNIGOLD LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.524803 | 2018-12-24 04:05:47.524803
BEL | Shares | BENTLEY CAPITAL LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.524816 | 2018-12-24 04:05:47.524816
BKY | Shares | BERKELEY ENERGIA LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.524829 | 2018-12-24 04:05:47.524829
BMT | Shares | BERKUT MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524842 | 2018-12-24 04:05:47.524842
BFC | Shares | BESTON GLOBAL FOOD COMPANY LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.524858 | 2018-12-24 04:05:47.524858
BYI | Shares | BEYOND INTERNATIONAL LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.524871 | 2018-12-24 04:05:47.524871
BHP | Shares | BHP GROUP LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524884 | 2018-12-24 04:05:47.524884
BID | Shares | BIDENERGY LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.524897 | 2018-12-24 04:05:47.524897
BRI | Shares | BIG RIVER INDUSTRIES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.524913 | 2018-12-24 04:05:47.524913
BNL | Shares | BIG STAR ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.524926 | 2018-12-24 04:05:47.524926
BTH | Shares | BIGTINCAN HOLDINGS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.524940 | 2018-12-24 04:05:47.524940
BIN | Shares | BINGO INDUSTRIES LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.524956 | 2018-12-24 04:05:47.524956
BGT | Shares | BIO-GENE TECHNOLOGY LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.524969 | 2018-12-24 04:05:47.524969
BBM | Shares | BIOMICS BIOPHARMA LIMITED | Class Pend | AUD | None | None | 2018-12-24 04:05:47.524982 | 2018-12-24 04:05:47.524982
BNO | Shares | BIONOMICS LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.524996 | 2018-12-24 04:05:47.524996
BIT | Shares | BIOTRON LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.525009 | 2018-12-24 04:05:47.525009
BXN | Shares | BIOXYNE LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.525023 | 2018-12-24 04:05:47.525023
BIR | Shares | BIR FINANCIAL LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.525036 | 2018-12-24 04:05:47.525036
BGS | Shares | BIRIMIAN LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.525049 | 2018-12-24 04:05:47.525049
